time	count
154043.00	0.00
154067.00	0.00
154099.00	0.25
154100.00	0.00
154117.00	0.25
154118.00	0.00
154134.00	0.25
154135.00	0.00
154156.00	0.25
154157.00	0.00
154174.00	0.25
154189.00	0.50
154190.00	0.25
154191.00	0.00
154213.00	0.25
154214.00	0.00
154232.00	0.25
154233.00	0.00
154253.00	0.00
154277.00	0.25
154278.00	0.00
154298.00	0.25
154299.00	0.00
154314.00	0.25
154327.00	0.00
154328.00	0.25
154329.00	0.00
154349.00	0.25
154354.00	0.00
154364.00	0.25
154365.00	0.00
154384.00	0.25
154385.00	0.00
154407.00	0.25
154409.00	0.00
154425.00	0.25
154431.00	0.00
154445.00	0.25
154446.00	0.00
154463.00	0.00
154476.00	0.25
154485.00	0.00
154491.00	0.25
154492.00	0.00
154527.00	0.25
154528.00	0.00
154551.00	0.25
154567.00	0.00
154569.00	0.25
154571.00	0.00
154585.00	0.25
154586.00	0.00
154608.00	0.25
154609.00	0.00
154625.00	0.25
154626.00	0.00
154647.00	0.25
154648.00	0.00
154661.00	0.25
154662.00	0.00
154675.00	0.25
154683.00	0.00
154690.00	0.25
154691.00	0.00
154713.00	0.25
154714.00	0.00
154738.00	0.25
154739.00	0.00
154760.00	0.25
154761.00	0.00
154783.00	0.25
154799.00	0.00
154802.00	0.25
154807.00	0.00
154818.00	0.00
154834.00	0.25
154839.00	0.00
154856.00	0.25
154857.00	0.00
154874.00	0.25
154875.00	0.00
154899.00	0.25
154900.00	0.00
154926.00	0.25
154927.00	0.00
154940.00	0.25
154941.00	0.00
154960.00	0.25
154973.00	0.50
154974.00	0.25
154986.00	0.00
154988.00	0.25
154989.00	0.00
155014.00	0.25
155015.00	0.00
155026.00	0.25
155027.00	0.00
155046.00	0.25
155048.00	0.00
155080.00	0.25
155082.00	0.00
155104.00	0.25
155105.00	0.00
155131.00	0.25
155137.00	0.00
155143.00	0.25
155144.00	0.00
155165.00	0.25
155166.00	0.00
155190.00	0.25
155191.00	0.00
155216.00	0.25
155232.00	0.50
155233.00	0.25
155234.00	0.00
155257.00	0.25
155258.00	0.00
155275.00	0.00
155296.00	0.25
155297.00	0.00
155313.00	0.25
155314.00	0.00
155325.00	0.00
155351.00	0.25
155352.00	0.00
155376.00	0.25
155377.00	0.00
155399.00	0.25
155404.00	0.00
155410.00	0.25
155411.00	0.00
155455.00	0.25
155456.00	0.00
155476.00	0.00
155494.00	0.00
155510.00	0.25
155511.00	0.00
155535.00	0.00
155560.00	0.25
155570.00	0.00
155582.00	0.25
155587.00	0.00
155599.00	0.00
155623.00	0.25
155624.00	0.00
155643.00	0.25
155644.00	0.00
155670.00	0.25
155671.00	0.00
155685.00	0.25
155686.00	0.00
155708.00	0.25
155709.00	0.00
155731.00	0.25
155732.00	0.00
155761.00	0.00
155783.00	0.25
155789.00	0.00
155805.00	0.25
155806.00	0.00
155823.00	0.00
155844.00	0.25
155845.00	0.00
155873.00	0.25
155874.00	0.00
155895.00	0.25
155901.00	0.00
155918.00	0.25
155919.00	0.00
155940.00	0.25
155941.00	0.00
155956.00	0.25
155961.00	0.00
155975.00	0.25
155976.00	0.00
155988.00	0.25
155989.00	0.00
156009.00	0.25
156010.00	0.00
156027.00	0.25
156029.00	0.00
156039.00	0.25
156040.00	0.00
156058.00	0.25
156059.00	0.00
156082.00	0.25
156087.00	0.00
156096.00	0.00
156121.00	0.25
156122.00	0.00
156133.00	0.25
156134.00	0.00
156152.00	0.25
156153.00	0.00
156170.00	0.25
156171.00	0.00
156186.00	0.25
156195.00	0.00
156204.00	0.25
156205.00	0.00
156226.00	0.25
156227.00	0.00
156258.00	0.25
156263.00	0.50
156283.00	0.75
156284.00	0.25
156296.00	0.00
156306.00	0.25
156312.00	0.00
156325.00	0.25
156326.00	0.00
156341.00	0.25
156342.00	0.00
156358.00	0.00
156384.00	0.25
156385.00	0.00
156398.00	0.25
156399.00	0.00
156412.00	0.25
156420.00	0.00
156443.00	0.25
156444.00	0.00
156464.00	0.25
156469.00	0.00
156476.00	0.00
156498.00	0.25
156499.00	0.00
156520.00	0.25
156521.00	0.00
156543.00	0.25
156544.00	0.00
156567.00	0.00
156589.00	0.25
156596.00	0.00
156626.00	0.25
156627.00	0.00
156650.00	0.00
156678.00	0.25
156679.00	0.00
156701.00	0.25
156702.00	0.00
156726.00	0.25
156728.00	0.00
156746.00	0.25
156751.00	0.00
156764.00	0.25
156765.00	0.00
156786.00	0.25
156787.00	0.00
156801.00	0.25
156802.00	0.00
156818.00	0.25
156819.00	0.00
156838.00	0.25
156839.00	0.00
156856.00	0.25
156857.00	0.00
156878.00	0.25
156879.00	0.00
156893.00	0.25
156894.00	0.00
156917.00	0.25
156923.00	0.00
156937.00	0.25
156938.00	0.00
156958.00	0.25
156959.00	0.00
156977.00	0.25
156979.00	0.00
156995.00	0.25
156996.00	0.00
157010.00	0.00
157035.00	0.25
157042.00	0.00
157069.00	0.25
157084.00	0.00
157099.00	0.25
157100.00	0.00
157124.00	0.25
157125.00	0.00
157146.00	0.25
157147.00	0.00
157168.00	0.25
157169.00	0.00
157182.00	0.25
157189.00	0.00
157202.00	0.00
157218.00	0.25
157219.00	0.00
157240.00	0.25
157241.00	0.00
157263.00	0.25
157275.00	0.00
157287.00	0.25
157288.00	0.00
157302.00	0.25
157303.00	0.00
157324.00	0.25
157325.00	0.00
157338.00	0.25
157339.00	0.00
157365.00	0.00
157387.00	0.25
157388.00	0.00
157409.00	0.25
157414.00	0.00
157428.00	0.25
157429.00	0.00
157451.00	0.25
157452.00	0.00
157473.00	0.25
157474.00	0.00
157495.00	0.00
157517.00	0.25
157518.00	0.00
157532.00	0.25
157538.00	0.00
157553.00	0.25
157560.00	0.00
157595.00	0.25
157596.00	0.00
157617.00	0.25
157618.00	0.00
157641.00	0.25
157642.00	0.00
157662.00	0.25
157664.00	0.00
157682.00	0.25
157683.00	0.00
157696.00	0.25
157704.00	0.00
