time	count
92399.00	0.00
92457.00	0.50
92458.00	0.00
92510.00	0.50
92514.00	0.00
92549.00	0.50
92550.00	0.00
92631.00	0.50
92632.00	0.00
92706.00	0.50
92742.00	0.00
92780.00	0.50
92782.00	0.00
92843.00	0.50
92844.00	0.00
92885.00	0.50
92887.00	0.00
92920.00	0.50
92925.00	0.00
92985.00	0.50
92987.00	0.00
93029.00	0.50
93030.00	0.00
93115.00	0.00
93152.00	0.50
93178.00	0.00
93195.00	0.50
93197.00	0.00
93237.00	0.50
93238.00	0.00
93297.00	0.50
93298.00	0.00
93346.00	0.00
93388.00	0.50
93389.00	0.00
93426.00	0.50
93427.00	0.00
93466.00	0.50
93467.00	0.00
93746.00	0.50
93747.00	0.00
93814.00	0.50
93815.00	0.00
93851.00	0.50
93852.00	0.00
93893.00	0.50
93897.00	0.00
93973.00	0.50
93975.00	0.00
94029.00	0.50
94067.00	0.00
94106.00	0.50
94107.00	0.00
94189.00	0.50
94195.00	0.00
94236.00	0.50
94237.00	0.00
94280.00	0.50
94281.00	0.00
94321.00	0.50
94322.00	0.00
94492.00	0.50
94540.00	0.00
94585.00	0.50
94586.00	0.00
94645.00	0.50
94646.00	0.00
94695.00	0.50
94696.00	0.00
94731.00	0.50
94732.00	0.00
94812.00	0.00
94886.00	0.50
94919.00	0.00
94958.00	0.50
94960.00	0.00
95029.00	0.50
95031.00	0.00
95079.00	0.50
95081.00	0.00
95114.00	0.50
95115.00	0.00
95169.00	0.50
95171.00	0.00
95221.00	0.50
95222.00	0.00
95293.00	0.50
95294.00	0.00
95329.00	0.50
95358.00	0.00
95370.00	0.50
95386.00	0.00
95427.00	0.50
95428.00	0.00
95487.00	0.50
95488.00	0.00
95525.00	0.50
95526.00	0.00
95566.00	0.50
95567.00	0.00
95605.00	0.50
95606.00	0.00
95645.00	0.50
95646.00	0.00
95924.00	0.50
95926.00	0.00
95985.00	0.50
95987.00	0.00
96028.00	0.50
96029.00	0.00
96077.00	0.50
96078.00	0.00
96152.00	0.50
96154.00	0.00
96207.00	0.50
96250.00	0.00
96288.00	0.50
96290.00	0.00
96371.00	0.50
96373.00	0.00
96413.00	0.50
96414.00	0.00
96457.00	0.50
96458.00	0.00
96492.00	0.50
96493.00	0.00
96653.00	0.50
96700.00	0.00
96763.00	0.50
96765.00	0.00
96821.00	0.50
96822.00	0.00
96869.00	0.50
96870.00	0.00
96904.00	0.50
96905.00	0.00
97002.00	0.50
97003.00	0.00
97084.00	0.50
97117.00	0.00
97156.00	0.50
97158.00	0.00
97219.00	0.50
97220.00	0.00
97269.00	0.50
97271.00	0.00
97306.00	0.50
97307.00	0.00
97361.00	0.50
97362.00	0.00
97403.00	0.50
97404.00	0.00
97479.00	0.50
97480.00	0.00
97516.00	0.50
97546.00	0.00
97560.00	0.50
97561.00	0.00
97602.00	0.50
97603.00	0.00
97662.00	0.50
97663.00	0.00
97700.00	0.50
97701.00	0.00
97742.00	0.50
97743.00	0.00
97779.00	0.50
97780.00	0.00
97818.00	0.50
97820.00	0.00
98121.00	0.50
98123.00	0.00
98190.00	0.50
98191.00	0.00
98227.00	0.50
98228.00	0.00
98270.00	0.00
98345.00	0.50
98347.00	0.00
98399.00	0.50
98439.00	0.00
98477.00	0.50
98479.00	0.00
98560.00	0.50
98561.00	0.00
98602.00	0.50
98603.00	0.00
98647.00	0.50
98648.00	0.00
98682.00	0.50
98686.00	0.00
98843.00	0.50
98890.00	0.00
98940.00	0.50
98941.00	0.00
99007.00	0.50
99009.00	0.00
99063.00	0.50
99064.00	0.00
99100.00	0.50
99101.00	0.00
99176.00	0.50
99177.00	0.00
99260.00	0.50
99295.00	0.00
99337.00	0.50
99339.00	0.00
99407.00	0.50
99408.00	0.00
99457.00	0.50
99458.00	0.00
99493.00	0.50
99494.00	0.00
99547.00	0.50
99549.00	0.00
99596.00	0.50
99597.00	0.00
99667.00	0.50
99668.00	0.00
99709.00	0.50
99738.00	0.00
99750.00	0.50
99759.00	0.00
99800.00	0.50
99801.00	0.00
